transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud,amount_bucket,fraud_label,combined_risk_score,risk_tier
9164,338,56.13,ATM,Electronics,FR,18,0.17,0.23,0,<100,Not Fraud,0.2,Low Risk
1688,886,93.82,QR,Clothing,FR,17,0.11,0.26,0,<100,Not Fraud,0.19,Low Risk
2174,486,130.53,POS,Electronics,FR,17,0.00,0.07,0,100-499,Not Fraud,0.04,Low Risk
9802,199,1624.33,ATM,Grocery,NG,4,0.84,0.89,1,1000+,Fraud,0.87,High Risk
2347,104,78.78,ATM,Travel,DE,14,0.22,0.22,0,<100,Not Fraud,0.22,Low Risk
4579,924,27.75,Online,Clothing,TR,6,0.20,0.22,0,<100,Not Fraud,0.21,Low Risk
6878,999,99.73,Online,Clothing,UK,11,0.09,0.09,0,<100,Not Fraud,0.09,Low Risk
7063,778,76.02,Online,Clothing,FR,13,0.03,0.21,0,<100,Not Fraud,0.12,Low Risk
3268,130,109.94,QR,Clothing,FR,19,0.22,0.23,0,100-499,Not Fraud,0.22,Low Risk
3181,799,113.79,Online,Electronics,FR,10,0.06,0.23,0,100-499,Not Fraud,0.14,Low Risk
3777,886,29.69,ATM,Grocery,FR,14,0.28,0.21,0,<100,Not Fraud,0.24,Low Risk
2364,807,104.97,QR,Food,FR,13,0.18,0.09,0,100-499,Not Fraud,0.14,Low Risk
6082,199,85.53,ATM,Clothing,UK,17,0.30,0.04,0,<100,Not Fraud,0.17,Low Risk
1488,335,99.55,POS,Travel,UK,18,0.26,0.08,0,<100,Not Fraud,0.17,Low Risk
2190,480,144.58,POS,Electronics,UK,21,0.29,0.30,0,100-499,Not Fraud,0.29,Low Risk
578,494,35.45,QR,Electronics,US,16,0.17,0.07,0,<100,Not Fraud,0.12,Low Risk
6067,89,96.78,POS,Food,DE,22,0.23,0.08,0,<100,Not Fraud,0.16,Low Risk
4678,648,130.31,QR,Electronics,UK,15,0.19,0.24,0,100-499,Not Fraud,0.22,Low Risk
7611,207,34.18,Online,Grocery,US,22,0.14,0.04,0,<100,Not Fraud,0.09,Low Risk
3471,978,193.21,ATM,Food,DE,11,0.26,0.01,0,100-499,Not Fraud,0.14,Low Risk
829,650,83.76,POS,Grocery,FR,6,0.10,0.13,0,<100,Not Fraud,0.12,Low Risk
8489,178,114.23,ATM,Electronics,FR,16,0.28,0.28,0,100-499,Not Fraud,0.28,Low Risk
9224,207,33.49,POS,Grocery,FR,21,0.06,0.21,0,<100,Not Fraud,0.13,Low Risk
2745,900,28.26,QR,Food,FR,18,0.02,0.16,0,<100,Not Fraud,0.09,Low Risk
1331,361,17.38,ATM,Electronics,TR,11,0.17,0.24,0,<100,Not Fraud,0.2,Low Risk
9874,717,10.00,ATM,Clothing,TR,9,0.91,0.85,1,<100,Fraud,0.88,High Risk
7990,400,64.97,POS,Food,DE,17,0.23,0.06,0,<100,Not Fraud,0.15,Low Risk
9553,481,3178.91,QR,Travel,UK,2,0.87,0.88,1,1000+,Fraud,0.87,High Risk
1477,143,85.95,Online,Clothing,DE,18,0.24,0.12,0,<100,Not Fraud,0.18,Low Risk
733,282,87.95,Online,Electronics,FR,17,0.21,0.19,0,<100,Not Fraud,0.2,Low Risk
961,783,223.66,ATM,Electronics,TR,20,0.15,0.22,0,100-499,Not Fraud,0.19,Low Risk
7856,296,40.82,QR,Electronics,FR,6,0.29,0.22,0,<100,Not Fraud,0.25,Low Risk
2661,189,86.08,QR,Clothing,FR,10,0.17,0.24,0,<100,Not Fraud,0.2,Low Risk
8208,904,16.39,Online,Food,US,22,0.19,0.08,0,<100,Not Fraud,0.13,Low Risk
3967,955,84.23,Online,Travel,UK,17,0.04,0.24,0,<100,Not Fraud,0.14,Low Risk
3748,65,90.81,QR,Food,FR,16,0.22,0.24,0,<100,Not Fraud,0.23,Low Risk
3576,606,118.46,QR,Travel,UK,22,0.29,0.15,0,100-499,Not Fraud,0.22,Low Risk
8435,705,145.83,ATM,Food,UK,15,0.29,0.03,0,100-499,Not Fraud,0.16,Low Risk
9615,306,638.02,ATM,Clothing,FR,10,0.97,0.89,1,500-999,Fraud,0.93,High Risk
450,393,61.28,POS,Electronics,FR,20,0.00,0.22,0,<100,Not Fraud,0.11,Low Risk
8541,420,93.94,QR,Clothing,US,13,0.21,0.19,0,<100,Not Fraud,0.2,Low Risk
3193,371,277.20,Online,Travel,UK,14,0.02,0.01,0,100-499,Not Fraud,0.01,Low Risk
3482,155,32.37,POS,Grocery,UK,12,0.24,0.11,0,<100,Not Fraud,0.18,Low Risk
3822,84,167.49,QR,Travel,TR,16,0.28,0.18,0,100-499,Not Fraud,0.23,Low Risk
8476,67,119.69,QR,Travel,FR,21,0.16,0.29,0,100-499,Not Fraud,0.22,Low Risk
76,82,159.52,POS,Electronics,TR,22,0.23,0.16,0,100-499,Not Fraud,0.2,Low Risk
2772,790,90.24,QR,Clothing,TR,8,0.11,0.29,0,<100,Not Fraud,0.2,Low Risk
6071,173,123.94,ATM,Travel,UK,17,0.17,0.12,0,100-499,Not Fraud,0.14,Low Risk
1922,975,103.44,QR,Travel,TR,9,0.27,0.11,0,100-499,Not Fraud,0.19,Low Risk
3025,987,95.14,QR,Travel,US,19,0.04,0.03,0,<100,Not Fraud,0.03,Low Risk
129,22,79.81,QR,Travel,DE,17,0.17,0.24,0,<100,Not Fraud,0.2,Low Risk
8362,742,7.90,POS,Travel,FR,9,0.04,0.05,0,<100,Not Fraud,0.05,Low Risk
832,725,132.95,POS,Travel,DE,9,0.06,0.21,0,100-499,Not Fraud,0.13,Low Risk
2936,533,167.31,QR,Grocery,UK,6,0.17,0.21,0,100-499,Not Fraud,0.19,Low Risk
6954,920,190.59,Online,Grocery,UK,19,0.26,0.20,0,100-499,Not Fraud,0.23,Low Risk
8182,252,33.71,QR,Electronics,FR,22,0.12,0.02,0,<100,Not Fraud,0.07,Low Risk
9603,91,1433.79,Online,Clothing,UK,6,0.98,0.79,1,1000+,Fraud,0.88,High Risk
4775,117,138.45,POS,Electronics,US,18,0.04,0.02,0,100-499,Not Fraud,0.03,Low Risk
6454,690,174.90,QR,Grocery,FR,8,0.23,0.12,0,100-499,Not Fraud,0.17,Low Risk
1862,405,128.55,Online,Travel,TR,19,0.27,0.06,0,100-499,Not Fraud,0.16,Low Risk
8189,742,103.91,POS,Travel,TR,6,0.06,0.28,0,100-499,Not Fraud,0.17,Low Risk
4828,577,140.54,Online,Clothing,UK,15,0.01,0.04,0,100-499,Not Fraud,0.03,Low Risk
4527,1,43.41,Online,Travel,DE,22,0.09,0.13,0,<100,Not Fraud,0.11,Low Risk
4766,911,40.93,Online,Clothing,US,14,0.03,0.25,0,<100,Not Fraud,0.14,Low Risk
1498,338,30.57,QR,Electronics,US,18,0.21,0.15,0,<100,Not Fraud,0.18,Low Risk
1743,90,115.44,ATM,Travel,FR,12,0.17,0.09,0,100-499,Not Fraud,0.13,Low Risk
3136,149,140.42,POS,Grocery,UK,7,0.13,0.18,0,100-499,Not Fraud,0.16,Low Risk
9554,298,10.00,ATM,Grocery,DE,4,0.97,0.86,1,<100,Fraud,0.91,High Risk
8959,427,78.24,QR,Clothing,DE,9,0.09,0.07,0,<100,Not Fraud,0.08,Low Risk
6668,703,21.88,POS,Clothing,TR,9,0.29,0.30,0,<100,Not Fraud,0.3,Low Risk
621,172,70.23,ATM,Food,US,12,0.03,0.11,0,<100,Not Fraud,0.07,Low Risk
5407,18,44.00,QR,Travel,FR,17,0.16,0.25,0,<100,Not Fraud,0.2,Low Risk
3747,849,184.11,ATM,Travel,US,6,0.22,0.10,0,100-499,Not Fraud,0.16,Low Risk
3099,687,67.27,Online,Grocery,TR,14,0.13,0.14,0,<100,Not Fraud,0.13,Low Risk
1813,539,100.60,POS,Electronics,TR,13,0.07,0.26,0,100-499,Not Fraud,0.17,Low Risk
6537,275,111.70,ATM,Clothing,US,18,0.10,0.16,0,100-499,Not Fraud,0.13,Low Risk
2863,891,93.21,Online,Travel,DE,22,0.22,0.17,0,<100,Not Fraud,0.19,Low Risk
174,860,124.93,ATM,Clothing,FR,20,0.13,0.21,0,100-499,Not Fraud,0.17,Low Risk
7331,338,157.33,Online,Food,TR,17,0.24,0.05,0,100-499,Not Fraud,0.15,Low Risk
2654,750,1.00,ATM,Grocery,TR,16,0.10,0.26,0,<100,Not Fraud,0.18,Low Risk
675,192,108.78,ATM,Electronics,FR,21,0.10,0.22,0,100-499,Not Fraud,0.16,Low Risk
5088,185,87.93,POS,Electronics,FR,6,0.06,0.06,0,<100,Not Fraud,0.06,Low Risk
182,87,48.73,POS,Grocery,UK,18,0.10,0.03,0,<100,Not Fraud,0.07,Low Risk
8565,273,30.51,Online,Grocery,DE,15,0.00,0.15,0,<100,Not Fraud,0.08,Low Risk
2809,522,173.27,QR,Grocery,FR,9,0.27,0.10,0,100-499,Not Fraud,0.19,Low Risk
7389,375,44.34,ATM,Food,TR,16,0.05,0.11,0,<100,Not Fraud,0.08,Low Risk
3629,878,109.53,Online,Grocery,DE,20,0.29,0.07,0,100-499,Not Fraud,0.18,Low Risk
15,663,52.69,ATM,Electronics,US,22,0.25,0.21,0,<100,Not Fraud,0.23,Low Risk
9045,838,135.59,QR,Clothing,FR,22,0.18,0.29,0,100-499,Not Fraud,0.24,Low Risk
1856,838,87.88,Online,Clothing,FR,6,0.15,0.28,0,<100,Not Fraud,0.22,Low Risk
6893,168,50.04,POS,Grocery,US,10,0.07,0.25,0,<100,Not Fraud,0.16,Low Risk
6524,989,71.80,POS,Travel,FR,11,0.24,0.12,0,<100,Not Fraud,0.18,Low Risk
5506,236,95.97,QR,Clothing,DE,8,0.23,0.30,0,<100,Not Fraud,0.26,Low Risk
3878,342,122.73,POS,Clothing,DE,18,0.03,0.08,0,100-499,Not Fraud,0.06,Low Risk
2001,649,125.14,QR,Travel,DE,21,0.03,0.10,0,100-499,Not Fraud,0.06,Low Risk
1411,381,185.01,POS,Food,TR,6,0.02,0.26,0,100-499,Not Fraud,0.14,Low Risk
5213,299,47.87,QR,Food,US,23,0.25,0.24,0,<100,Not Fraud,0.25,Low Risk
812,212,58.78,QR,Electronics,DE,13,0.25,0.01,0,<100,Not Fraud,0.13,Low Risk
4990,678,52.85,POS,Food,US,17,0.11,0.06,0,<100,Not Fraud,0.08,Low Risk
2790,24,62.97,ATM,Electronics,US,21,0.04,0.16,0,<100,Not Fraud,0.1,Low Risk
509,908,22.63,ATM,Clothing,US,16,0.04,0.02,0,<100,Not Fraud,0.03,Low Risk
6811,19,88.74,ATM,Food,DE,13,0.10,0.14,0,<100,Not Fraud,0.12,Low Risk
6182,211,87.92,QR,Grocery,DE,17,0.08,0.12,0,<100,Not Fraud,0.1,Low Risk
9123,81,61.59,POS,Grocery,UK,11,0.18,0.08,0,<100,Not Fraud,0.13,Low Risk
6971,271,130.00,POS,Travel,TR,17,0.24,0.00,0,100-499,Not Fraud,0.12,Low Risk
8631,380,149.02,POS,Travel,DE,7,0.14,0.08,0,100-499,Not Fraud,0.11,Low Risk
8832,416,17.72,POS,Clothing,UK,15,0.28,0.13,0,<100,Not Fraud,0.2,Low Risk
4425,983,117.66,POS,Food,FR,11,0.16,0.12,0,100-499,Not Fraud,0.14,Low Risk
6672,209,83.30,Online,Clothing,TR,18,0.17,0.15,0,<100,Not Fraud,0.16,Low Risk
7911,996,200.53,POS,Clothing,UK,9,0.24,0.04,0,100-499,Not Fraud,0.14,Low Risk
2645,163,164.66,POS,Clothing,US,13,0.27,0.05,0,100-499,Not Fraud,0.16,Low Risk
9383,416,114.74,ATM,Electronics,UK,9,0.13,0.26,0,100-499,Not Fraud,0.2,Low Risk
615,154,170.73,Online,Clothing,TR,16,0.05,0.01,0,100-499,Not Fraud,0.03,Low Risk
2861,574,47.61,QR,Travel,TR,22,0.01,0.03,0,<100,Not Fraud,0.02,Low Risk
1972,762,210.91,Online,Grocery,FR,6,0.25,0.02,0,100-499,Not Fraud,0.14,Low Risk
9607,242,2909.30,POS,Food,DE,20,0.84,0.76,1,1000+,Fraud,0.8,High Risk
2217,1,158.02,POS,Electronics,FR,22,0.10,0.11,0,100-499,Not Fraud,0.1,Low Risk
5098,914,86.18,POS,Food,TR,12,0.15,0.26,0,<100,Not Fraud,0.2,Low Risk
2051,489,235.68,QR,Food,UK,20,0.28,0.27,0,100-499,Not Fraud,0.28,Low Risk
2631,121,43.89,QR,Grocery,FR,7,0.11,0.06,0,<100,Not Fraud,0.08,Low Risk
6274,35,70.03,QR,Travel,US,15,0.10,0.28,0,<100,Not Fraud,0.19,Low Risk
9003,835,102.17,Online,Travel,UK,15,0.15,0.20,0,100-499,Not Fraud,0.17,Low Risk
9265,768,167.30,QR,Food,US,21,0.14,0.13,0,100-499,Not Fraud,0.13,Low Risk
889,191,87.23,Online,Food,TR,13,0.14,0.21,0,<100,Not Fraud,0.17,Low Risk
3172,709,63.46,ATM,Food,DE,23,0.00,0.28,0,<100,Not Fraud,0.14,Low Risk
6,905,177.91,ATM,Travel,DE,16,0.11,0.16,0,100-499,Not Fraud,0.13,Low Risk
4104,231,68.38,Online,Food,FR,21,0.02,0.09,0,<100,Not Fraud,0.06,Low Risk
4375,972,186.26,ATM,Travel,US,23,0.01,0.08,0,100-499,Not Fraud,0.04,Low Risk
2407,463,66.22,Online,Travel,TR,23,0.09,0.19,0,<100,Not Fraud,0.14,Low Risk
1506,692,42.63,ATM,Grocery,FR,14,0.26,0.11,0,<100,Not Fraud,0.19,Low Risk
7744,488,1.00,ATM,Clothing,UK,13,0.26,0.09,0,<100,Not Fraud,0.17,Low Risk
4972,211,74.11,POS,Food,DE,21,0.23,0.06,0,<100,Not Fraud,0.15,Low Risk
5758,324,95.84,POS,Travel,US,20,0.16,0.22,0,<100,Not Fraud,0.19,Low Risk
7418,135,73.17,ATM,Electronics,UK,15,0.05,0.05,0,<100,Not Fraud,0.05,Low Risk
6107,885,105.67,QR,Electronics,UK,7,0.08,0.03,0,100-499,Not Fraud,0.06,Low Risk
9971,446,1719.83,QR,Clothing,FR,6,0.74,0.78,1,1000+,Fraud,0.76,High Risk
9178,734,24.12,ATM,Clothing,UK,9,0.19,0.01,0,<100,Not Fraud,0.1,Low Risk
6595,797,121.15,QR,Grocery,UK,20,0.04,0.06,0,100-499,Not Fraud,0.05,Low Risk
2316,114,105.01,POS,Electronics,TR,19,0.22,0.15,0,100-499,Not Fraud,0.19,Low Risk
2779,883,71.42,ATM,Travel,TR,16,0.02,0.25,0,<100,Not Fraud,0.14,Low Risk
8297,886,170.45,QR,Clothing,DE,13,0.07,0.28,0,100-499,Not Fraud,0.18,Low Risk
2470,660,69.60,POS,Travel,TR,16,0.09,0.18,0,<100,Not Fraud,0.13,Low Risk
1516,735,97.91,POS,Food,UK,7,0.07,0.28,0,<100,Not Fraud,0.17,Low Risk
3460,259,62.98,POS,Food,UK,13,0.04,0.12,0,<100,Not Fraud,0.08,Low Risk
4432,368,47.42,POS,Clothing,DE,19,0.09,0.20,0,<100,Not Fraud,0.14,Low Risk
6303,65,35.74,POS,Clothing,DE,8,0.03,0.07,0,<100,Not Fraud,0.05,Low Risk
6829,914,187.21,QR,Grocery,FR,21,0.27,0.27,0,100-499,Not Fraud,0.27,Low Risk
750,627,98.24,ATM,Food,UK,16,0.09,0.10,0,<100,Not Fraud,0.1,Low Risk
131,445,100.04,ATM,Travel,UK,11,0.03,0.05,0,100-499,Not Fraud,0.04,Low Risk
7797,93,63.08,POS,Food,TR,17,0.07,0.10,0,<100,Not Fraud,0.08,Low Risk
1438,238,90.59,POS,Clothing,TR,19,0.25,0.09,0,<100,Not Fraud,0.17,Low Risk
2440,627,230.21,QR,Clothing,TR,13,0.03,0.17,0,100-499,Not Fraud,0.1,Low Risk
9631,272,307.84,Online,Travel,FR,8,0.70,0.89,1,100-499,Fraud,0.8,High Risk
4882,815,176.74,ATM,Grocery,DE,10,0.02,0.09,0,100-499,Not Fraud,0.06,Low Risk
9638,504,8065.54,QR,Grocery,US,4,0.90,0.78,1,1000+,Fraud,0.84,High Risk
2380,587,101.83,QR,Clothing,US,17,0.05,0.29,0,100-499,Not Fraud,0.17,Low Risk
3201,864,97.50,POS,Electronics,US,18,0.21,0.23,0,<100,Not Fraud,0.22,Low Risk
1023,360,43.68,ATM,Travel,US,12,0.01,0.14,0,<100,Not Fraud,0.08,Low Risk
2291,505,97.48,Online,Food,TR,15,0.29,0.25,0,<100,Not Fraud,0.27,Low Risk
6438,113,145.56,Online,Grocery,FR,19,0.06,0.15,0,100-499,Not Fraud,0.1,Low Risk
4557,26,105.69,QR,Travel,UK,7,0.04,0.18,0,100-499,Not Fraud,0.11,Low Risk
7179,221,169.40,POS,Electronics,UK,9,0.10,0.28,0,100-499,Not Fraud,0.19,Low Risk
3616,196,93.66,QR,Travel,FR,10,0.21,0.23,0,<100,Not Fraud,0.22,Low Risk
7503,439,93.88,QR,Food,US,20,0.04,0.10,0,<100,Not Fraud,0.07,Low Risk
1791,338,140.39,ATM,Travel,DE,20,0.02,0.11,0,100-499,Not Fraud,0.06,Low Risk
2490,236,8.04,Online,Electronics,FR,23,0.29,0.15,0,<100,Not Fraud,0.22,Low Risk
4076,955,74.23,QR,Grocery,TR,12,0.01,0.11,0,<100,Not Fraud,0.06,Low Risk
7972,383,141.49,POS,Grocery,UK,23,0.14,0.24,0,100-499,Not Fraud,0.19,Low Risk
3247,527,137.19,QR,Grocery,TR,21,0.28,0.00,0,100-499,Not Fraud,0.14,Low Risk
1279,128,130.59,QR,Clothing,US,23,0.09,0.02,0,100-499,Not Fraud,0.05,Low Risk
4249,255,116.71,Online,Clothing,DE,13,0.19,0.29,0,100-499,Not Fraud,0.24,Low Risk
6939,529,134.00,QR,Clothing,FR,7,0.15,0.16,0,100-499,Not Fraud,0.16,Low Risk
8709,790,176.32,QR,Electronics,FR,6,0.09,0.21,0,100-499,Not Fraud,0.15,Low Risk
1171,945,106.17,QR,Travel,UK,12,0.00,0.17,0,100-499,Not Fraud,0.09,Low Risk
1381,605,120.73,Online,Clothing,DE,15,0.24,0.02,0,100-499,Not Fraud,0.13,Low Risk
5101,861,129.40,Online,Food,UK,23,0.10,0.22,0,100-499,Not Fraud,0.16,Low Risk
2639,326,91.12,QR,Clothing,US,15,0.04,0.09,0,<100,Not Fraud,0.07,Low Risk
9192,549,33.86,ATM,Clothing,UK,8,0.16,0.00,0,<100,Not Fraud,0.08,Low Risk
2023,789,215.56,POS,Food,UK,13,0.23,0.14,0,100-499,Not Fraud,0.19,Low Risk
3407,272,107.25,Online,Travel,TR,23,0.26,0.26,0,100-499,Not Fraud,0.26,Low Risk
7656,856,54.89,POS,Electronics,DE,23,0.23,0.17,0,<100,Not Fraud,0.2,Low Risk
429,630,58.00,Online,Electronics,DE,6,0.03,0.20,0,<100,Not Fraud,0.11,Low Risk
97,507,47.99,ATM,Travel,TR,20,0.01,0.09,0,<100,Not Fraud,0.05,Low Risk
1339,136,102.88,ATM,Travel,US,12,0.17,0.21,0,100-499,Not Fraud,0.19,Low Risk
5846,905,85.56,POS,Grocery,UK,11,0.22,0.02,0,<100,Not Fraud,0.12,Low Risk
6030,494,121.18,QR,Grocery,DE,23,0.03,0.01,0,100-499,Not Fraud,0.02,Low Risk
543,331,28.74,QR,Travel,DE,21,0.21,0.01,0,<100,Not Fraud,0.11,Low Risk
8337,540,149.54,POS,Clothing,TR,6,0.29,0.03,0,100-499,Not Fraud,0.16,Low Risk
5149,15,43.24,Online,Clothing,UK,11,0.25,0.11,0,<100,Not Fraud,0.18,Low Risk
4976,476,112.22,Online,Food,TR,19,0.22,0.08,0,100-499,Not Fraud,0.15,Low Risk
1308,443,65.00,Online,Grocery,FR,9,0.02,0.03,0,<100,Not Fraud,0.02,Low Risk
5649,507,36.10,POS,Food,FR,13,0.20,0.11,0,<100,Not Fraud,0.15,Low Risk
232,234,1.00,QR,Clothing,DE,22,0.26,0.22,0,<100,Not Fraud,0.24,Low Risk
5163,844,91.01,Online,Food,US,9,0.26,0.18,0,<100,Not Fraud,0.22,Low Risk
7803,10,99.19,ATM,Electronics,DE,8,0.02,0.28,0,<100,Not Fraud,0.15,Low Risk
1336,880,166.82,QR,Electronics,UK,15,0.28,0.28,0,100-499,Not Fraud,0.28,Low Risk
8294,986,87.45,ATM,Clothing,DE,9,0.24,0.27,0,<100,Not Fraud,0.25,Low Risk
494,735,134.53,QR,Clothing,FR,14,0.06,0.20,0,100-499,Not Fraud,0.13,Low Risk
5770,954,56.86,Online,Grocery,UK,13,0.13,0.03,0,<100,Not Fraud,0.08,Low Risk
4339,529,94.96,POS,Electronics,DE,12,0.11,0.02,0,<100,Not Fraud,0.07,Low Risk
3005,106,115.41,QR,Electronics,TR,17,0.19,0.17,0,100-499,Not Fraud,0.18,Low Risk
1905,149,59.42,ATM,Electronics,FR,14,0.13,0.00,0,<100,Not Fraud,0.07,Low Risk
1298,620,188.47,QR,Travel,FR,21,0.01,0.29,0,100-499,Not Fraud,0.15,Low Risk
1721,766,111.01,QR,Clothing,FR,7,0.20,0.19,0,100-499,Not Fraud,0.2,Low Risk
8383,908,110.23,ATM,Clothing,UK,7,0.18,0.00,0,100-499,Not Fraud,0.09,Low Risk
6697,943,119.44,POS,Travel,TR,18,0.16,0.29,0,100-499,Not Fraud,0.22,Low Risk
5244,180,124.38,ATM,Travel,US,15,0.19,0.29,0,100-499,Not Fraud,0.24,Low Risk
282,821,182.32,QR,Grocery,TR,15,0.26,0.10,0,100-499,Not Fraud,0.18,Low Risk
557,619,121.57,QR,Clothing,DE,9,0.17,0.00,0,100-499,Not Fraud,0.09,Low Risk
6793,522,70.20,Online,Grocery,TR,10,0.09,0.26,0,<100,Not Fraud,0.18,Low Risk
6869,941,73.39,Online,Travel,FR,8,0.04,0.02,0,<100,Not Fraud,0.03,Low Risk
7799,224,70.19,POS,Grocery,TR,9,0.23,0.01,0,<100,Not Fraud,0.12,Low Risk
7077,676,61.78,QR,Electronics,UK,15,0.03,0.21,0,<100,Not Fraud,0.12,Low Risk
8694,176,151.46,Online,Grocery,DE,10,0.07,0.21,0,100-499,Not Fraud,0.14,Low Risk
1088,72,101.25,QR,Grocery,TR,10,0.13,0.14,0,100-499,Not Fraud,0.13,Low Risk
6840,789,34.43,POS,Grocery,UK,16,0.08,0.13,0,<100,Not Fraud,0.11,Low Risk
2391,919,171.13,Online,Clothing,DE,16,0.04,0.05,0,100-499,Not Fraud,0.05,Low Risk
1753,399,159.66,Online,Electronics,US,8,0.00,0.05,0,100-499,Not Fraud,0.02,Low Risk
7167,395,157.35,QR,Grocery,US,16,0.02,0.22,0,100-499,Not Fraud,0.12,Low Risk
5085,176,89.51,POS,Grocery,UK,13,0.02,0.13,0,<100,Not Fraud,0.07,Low Risk
5300,335,99.67,ATM,Travel,UK,13,0.22,0.17,0,<100,Not Fraud,0.19,Low Risk
2718,617,88.17,POS,Grocery,DE,21,0.15,0.10,0,<100,Not Fraud,0.13,Low Risk
7258,934,203.80,ATM,Clothing,UK,18,0.14,0.05,0,100-499,Not Fraud,0.09,Low Risk
7265,753,93.40,ATM,Electronics,TR,6,0.07,0.19,0,<100,Not Fraud,0.13,Low Risk
8240,380,102.48,POS,Food,UK,23,0.26,0.03,0,100-499,Not Fraud,0.14,Low Risk
8187,669,96.06,QR,Travel,DE,9,0.02,0.06,0,<100,Not Fraud,0.04,Low Risk
8840,147,153.61,ATM,Food,FR,15,0.08,0.18,0,100-499,Not Fraud,0.13,Low Risk
5781,619,37.56,QR,Electronics,FR,8,0.16,0.25,0,<100,Not Fraud,0.2,Low Risk
1057,585,131.06,Online,Grocery,US,15,0.27,0.04,0,100-499,Not Fraud,0.15,Low Risk
9171,333,1.00,POS,Clothing,US,18,0.18,0.12,0,<100,Not Fraud,0.15,Low Risk
6803,100,74.51,Online,Electronics,FR,14,0.18,0.02,0,<100,Not Fraud,0.1,Low Risk
8438,911,185.32,Online,Grocery,US,21,0.09,0.02,0,100-499,Not Fraud,0.06,Low Risk
9309,937,40.01,Online,Food,FR,6,0.10,0.12,0,<100,Not Fraud,0.11,Low Risk
8965,209,143.02,QR,Travel,US,17,0.17,0.04,0,100-499,Not Fraud,0.1,Low Risk
6132,540,29.52,QR,Food,FR,19,0.25,0.18,0,<100,Not Fraud,0.22,Low Risk
1602,894,140.81,QR,Food,TR,12,0.08,0.10,0,100-499,Not Fraud,0.09,Low Risk
1254,251,117.64,ATM,Grocery,DE,16,0.17,0.11,0,100-499,Not Fraud,0.14,Low Risk
1021,830,63.96,POS,Electronics,TR,13,0.23,0.13,0,<100,Not Fraud,0.18,Low Risk
1751,350,149.58,ATM,Food,US,6,0.11,0.03,0,100-499,Not Fraud,0.07,Low Risk
460,862,140.53,POS,Travel,TR,11,0.23,0.11,0,100-499,Not Fraud,0.17,Low Risk
933,831,145.99,POS,Electronics,US,16,0.27,0.26,0,100-499,Not Fraud,0.26,Low Risk
113,320,142.29,ATM,Grocery,DE,13,0.00,0.18,0,100-499,Not Fraud,0.09,Low Risk
7512,566,82.51,Online,Electronics,US,18,0.25,0.02,0,<100,Not Fraud,0.14,Low Risk
7673,648,88.82,ATM,Travel,TR,20,0.14,0.23,0,<100,Not Fraud,0.19,Low Risk
2784,923,107.56,Online,Electronics,US,14,0.01,0.24,0,100-499,Not Fraud,0.13,Low Risk
1618,756,125.68,Online,Travel,US,14,0.25,0.08,0,100-499,Not Fraud,0.16,Low Risk
3851,939,89.62,QR,Food,FR,16,0.07,0.24,0,<100,Not Fraud,0.16,Low Risk
3543,629,91.10,POS,Food,US,9,0.29,0.05,0,<100,Not Fraud,0.17,Low Risk
6478,811,158.92,Online,Clothing,UK,19,0.18,0.17,0,100-499,Not Fraud,0.18,Low Risk
3244,924,24.01,POS,Electronics,DE,7,0.15,0.18,0,<100,Not Fraud,0.16,Low Risk
6502,810,105.95,ATM,Clothing,DE,7,0.23,0.19,0,100-499,Not Fraud,0.21,Low Risk
8494,842,66.71,ATM,Electronics,FR,10,0.08,0.06,0,<100,Not Fraud,0.07,Low Risk
4771,128,1.00,ATM,Clothing,FR,6,0.29,0.21,0,<100,Not Fraud,0.25,Low Risk
1238,548,97.20,ATM,Travel,DE,20,0.21,0.27,0,<100,Not Fraud,0.24,Low Risk
1518,533,63.74,POS,Electronics,TR,6,0.12,0.22,0,<100,Not Fraud,0.17,Low Risk
4950,80,51.31,ATM,Travel,UK,10,0.10,0.07,0,<100,Not Fraud,0.08,Low Risk
3049,961,177.10,POS,Clothing,TR,8,0.24,0.11,0,100-499,Not Fraud,0.17,Low Risk
5742,331,52.55,Online,Grocery,US,10,0.05,0.10,0,<100,Not Fraud,0.08,Low Risk
9087,868,119.27,Online,Travel,TR,23,0.23,0.26,0,100-499,Not Fraud,0.24,Low Risk
6865,716,199.57,QR,Electronics,FR,9,0.29,0.14,0,100-499,Not Fraud,0.21,Low Risk
6412,312,203.38,POS,Electronics,US,20,0.28,0.23,0,100-499,Not Fraud,0.26,Low Risk
1993,906,58.88,POS,Travel,FR,10,0.15,0.20,0,<100,Not Fraud,0.18,Low Risk
2329,961,134.11,ATM,Clothing,FR,19,0.22,0.01,0,100-499,Not Fraud,0.11,Low Risk
4214,252,85.47,Online,Food,US,9,0.20,0.29,0,<100,Not Fraud,0.24,Low Risk
608,321,75.47,Online,Clothing,UK,12,0.13,0.14,0,<100,Not Fraud,0.13,Low Risk
2255,307,119.96,QR,Food,TR,13,0.17,0.22,0,100-499,Not Fraud,0.2,Low Risk
7691,330,46.05,POS,Food,TR,22,0.06,0.25,0,<100,Not Fraud,0.16,Low Risk
9061,887,144.45,POS,Food,DE,13,0.28,0.25,0,100-499,Not Fraud,0.26,Low Risk
5283,938,192.00,POS,Travel,DE,22,0.27,0.05,0,100-499,Not Fraud,0.16,Low Risk
